work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2024,Senior,Full-time,Data Scientist,96750,USD,96750.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,69600,USD,69600.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,150000,USD,150000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,127500,USD,127500.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Executive,Full-time,Data Engineer,225000,USD,225000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Executive,Full-time,Data Engineer,190000,USD,190000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,245000,USD,245000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Architect,175000,USD,175000.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Architect,117000,USD,117000.0,UNITED STATES,In-person,United States,M,Data Architecture and Modeling
2024,Senior,Full-time,Data Scientist,190000,USD,190000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,136000,USD,136000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,245400,USD,245400.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,139000,USD,139000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,169900,USD,169900.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,135920,USD,135920.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,160000,USD,160000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,240000,USD,240000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,204000,USD,204000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,185000,USD,185000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,123000,USD,123000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science,140000,USD,140000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,180500,USD,180500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,96200,USD,96200.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Business Intelligence Developer,95413,USD,95413.0,UNITED STATES,Remote,United States,M,BI and Visualization
2024,Mid-level,Full-time,Business Intelligence Developer,70692,USD,70692.0,UNITED STATES,Remote,United States,M,BI and Visualization
2024,Senior,Full-time,Data Scientist,222300,USD,222300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,119700,USD,119700.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Cloud Database Engineer,170375,USD,170375.0,UNITED STATES,Remote,United States,M,Cloud and Database
2024,Senior,Full-time,Cloud Database Engineer,102500,USD,102500.0,UNITED STATES,Remote,United States,M,Cloud and Database
2024,Mid-level,Full-time,Data Engineer,98000,USD,98000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,68300,USD,68300.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Machine Learning Engineer,223100,USD,223100.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Machine Learning Engineer,126400,USD,126400.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Engineer,283800,USD,283800.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,198900,USD,198900.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Mid-level,Full-time,Research Engineer,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Research Engineer,73000,USD,73000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,100000,USD,100000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Machine Learning Scientist,220000,USD,220000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Scientist,137500,USD,137500.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Research Engineer,234000,USD,234000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Engineer,275000,USD,275000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,200000,USD,200000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,204000,USD,204000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,163200,USD,163200.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,110000,USD,110000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Machine Learning Engineer,195000,USD,195000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Senior,Full-time,Machine Learning Engineer,170000,USD,170000.0,UNITED STATES,Remote,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,Data Engineer,210000,USD,210000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Engineer,130000,USD,130000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Scientist,136000,USD,136000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,106700,USD,106700.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,164000,USD,164000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,131000,USD,131000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,250000,USD,250000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Applied Scientist,170000,USD,170000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,175000,USD,175000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,117000,USD,117000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,205500,USD,205500.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,135000,USD,135000.0,UNITED STATES,Remote,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,82500,USD,82500.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Mid-level,Full-time,Data Science Manager,240000,USD,240000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science Manager,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Analyst,157500,USD,157500.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Analyst,132500,USD,132500.0,UNITED STATES,Remote,United States,M,Data Analysis
2024,Senior,Full-time,Data Engineer,209943,USD,209943.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Engineer,155175,USD,155175.0,UNITED STATES,In-person,United States,M,Data Engineering
2024,Senior,Full-time,Data Scientist,244800,USD,244800.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,172000,USD,172000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,250000,USD,250000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,200000,USD,200000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,280000,USD,280000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Prompt Engineer,280000,USD,280000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Science,180000,USD,180000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,160000,USD,160000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,184180,USD,184180.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,159870,USD,159870.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Scientist,195000,USD,195000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,110000,USD,110000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Scientist,180000,USD,180000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,220000,USD,220000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,137500,USD,137500.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,AI Engineer,212000,USD,212000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,AI Engineer,93300,USD,93300.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Scientist,212000,USD,212000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,93300,USD,93300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,291900,USD,291900.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,103800,USD,103800.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Senior,Full-time,Data Science,234000,USD,234000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science,146000,USD,146000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,212000,USD,212000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,93300,USD,93300.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science Consultant,160000,USD,160000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Science Consultant,70000,USD,70000.0,UNITED STATES,Remote,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,179000,USD,179000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Engineer,112000,USD,112000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Management Analyst,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2024,Entry-level,Full-time,Data Management Analyst,120000,USD,120000.0,UNITED STATES,In-person,United States,M,Data Management and Strategy
2024,Mid-level,Full-time,Data Scientist,142100,USD,142100.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,94700,USD,94700.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,AI Engineer,166000,USD,166000.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Mid-level,Full-time,AI Engineer,73100,USD,73100.0,UNITED STATES,In-person,United States,M,Machine Learning and AI
2024,Senior,Full-time,Data Science Consultant,145000,USD,145000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Science Consultant,128000,USD,128000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Entry-level,Full-time,Data Analyst,90000,USD,90000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Entry-level,Full-time,Data Analyst,75000,USD,75000.0,UNITED STATES,In-person,United States,M,Data Analysis
2024,Mid-level,Full-time,Data Scientist,99000,USD,99000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Mid-level,Full-time,Data Scientist,87000,USD,87000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,230000,USD,230000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Data Scientist,195000,USD,195000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Analyst,212000,USD,212000.0,UNITED STATES,In-person,United States,M,Data Science and Research
2024,Senior,Full-time,Research Analyst,93300,USD,93300.0,UNITED STATES,In-person,United States,M,Data Science and Research
